"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_SF","hasPool","hasFirePlaces","has2ndFloor","GrupoPrecio"
"11","2_story_1946_","RL",0.807955985575616,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",0.161506077940055,"Gd","TA","PConc","Ex","TA","Av","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.742517374549393,0.137978373696173,"GasA","Ex","Y","SBrkr",-0.0758990090025231,2.2950270737994,-0.0991637380559907,1.67357641499885,-0.825377178471893,-0.247287524019095,2.58860252639551,1.23679514399648,1.38468408221933,-0.198938873711235,"Gd",1.62559853453298,"Typ",0.623629865303447,"Gd","BuiltIn",1.05880275802248,"Fin",1.62590495635184,1.01488312250711,"TA","TA","Y",0.158786005528438,-0.226283779224324,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"9","2006","WD","Normal",2.01079076156554,1.22705270449526,1.59757853277065,-0.235289316818083,"FALSE","FALSE",TRUE,"Caro"
"12","1_5 story_fin","RL",0.718703866756002,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1.5Fin",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.567688373417399,"Gd","TA","PConc","Ex","TA","No","Unf",0.996646317800884,"Unf",-0.291669319640286,-0.646982216468464,0.85570353714092,"GasA","Ex","Y","SBrkr",0.908893596016315,0.692756722569077,-0.0991637380559907,1.26881058528937,1.08932288395495,-0.247287524019095,-1.02333702424987,1.23679514399648,-2.24665453286852,-0.198938873711235,"Gd",-0.278708566589818,"Typ",0.623629865303447,"Ex","Attchd",1.01941730519201,"RFn",0.30485717931597,0.916935222071199,"TA","TA","Y",0.599271999275985,-0.0638596744937169,-0.357875023281709,-0.101227031600664,3.19616237460467,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"8","2009","WD","Abnorml",1.13440826686405,1.23957601687966,0.35196059124579,1.41923210985803,"FALSE","FALSE",TRUE,"Caro"
"13","1_story_1946_","RL",3.40269632329031,"Pave","NA","IR1","Low","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",9,5,"1980_1990","1980_1990","Gable","WdShngl","WdShing","Wd Shng","None",-0.567688373417399,"Gd","TA","CBlock","Ex","TA","Gd","Unf",1.09450094853883,"Unf",-0.291669319640286,-1.14852071628563,1.77946336895624,"GasA","Gd","Y","SBrkr",1.73550707794923,-0.774634557004699,-0.0991637380559907,0.79580014721353,3.0040229463818,-0.247287524019095,-2.82930679957256,1.23679514399648,-3.45710073789781,-0.198938873711235,"Gd",-0.913477600297417,"Typ",0.623629865303447,"Gd","Attchd",0.152937342921672,"Fin",1.62590495635184,1.96171282672093,"TA","TA","Y",6.11736017549526,0.364349328886975,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"11","2006","WD","Normal",2.76948979936005,1.32849864890998,0.35196059124579,4.67813795028069,"FALSE","FALSE",TRUE,"Caro"
"14","split_multi_level","RL",-0.432974513965779,"Pave","NA","Reg","Bnk","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","SLvl",5,5,"1950_1960","1950_1960","Gable","CompShg","MetalSd","MetalSd","None",-0.567688373417399,"TA","TA","CBlock","TA","TA","No","Unf",0.576128565598695,"Unf",-0.291669319640286,-3.02545084479508,-1.52161955944263,"GasA","TA","Y","SBrkr",0.505791959765081,-0.774634557004699,-0.0991637380559907,-0.134958429257448,-0.825377178471893,-0.247287524019095,-1.02333702424987,-0.75451328527069,0.174237877190049,-0.198938873711235,"TA",-0.278708566589818,"Min1",0.623629865303447,"TA","Detchd",-0.595386260857255,"Unf",0.30485717931597,0.459845020036942,"TA","TA","Y",-0.746212490716523,0.0395011194257604,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","MnPrv","NA",-0.0918138264891371,"2","2007","WD","Normal",-0.976388230454837,-1.06362666985697,-1.5164663210415,-0.830666345356838,"FALSE","FALSE",TRUE,"Barato"
"15","2_story_1946_","RL",0.529560964826631,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.567688373417399,"Gd","TA","PConc","Gd","TA","No","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.602303697041096,-0.443899755658086,"GasA","Ex","Y","SBrkr",-0.769846129637559,1.22529650548888,-0.0991637380559907,0.585535831618123,-0.825377178471893,-0.247287524019095,0.782632751072817,1.23679514399648,0.174237877190049,-0.198938873711235,"Gd",0.356060467117781,"Typ",-0.925709800057813,"NA","Attchd",1.05880275802248,"RFn",0.30485717931597,0.427195719891638,"TA","TA","Y",-0.746212490716523,0.33481767348141,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"8","2006","WD","Normal",0.448972701952306,0.189052253286682,0.35196059124579,-0.705323813032889,"FALSE","FALSE",TRUE,"Barato"
"16","2_story_1946_","RL",0.846230601355009,"Pave","NA","IR2","HLS","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","1Fam","2Story",10,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","BrkFace",5.12776222771544,"Ex","TA","PConc","Ex","TA","Gd","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.867461816346055,0.801364723504725,"GasA","Ex","Y","SBrkr",0.67417618756623,2.75780181965547,-0.0991637380559907,2.23581255729557,-0.825377178471893,-0.247287524019095,2.58860252639551,1.23679514399648,0.174237877190049,-0.198938873711235,"Gd",2.26036756824058,"Typ",0.623629865303447,"Gd","BuiltIn",1.13757366368342,"Fin",1.62590495635184,0.78167383575494,"TA","TA","Y",0.791484069274915,-0.698790265713364,0.216315884808013,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"10","2006","New","Partial",3.22061587301079,1.86374072187651,1.59757853277065,0.2911493189425,"FALSE","FALSE",TRUE,"Caro"
"17","1_story_1946_","RL",-0.414885556877328,"Pave","NA","Reg","Bnk","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,"1970_1980","1970_1980","Gable","CompShg","HdBoard","HdBoard","None",-0.567688373417399,"TA","TA","CBlock","TA","TA","Av","Unf",0.74259089315064,"Unf",-0.291669319640286,-0.339325498870343,-0.625029134445403,"GasA","Ex","Y","SBrkr",-0.973948223941982,-0.774634557004699,-0.0991637380559907,-1.84005697984182,-0.825377178471893,-0.247287524019095,-1.02333702424987,-0.75451328527069,-1.03620832783924,-0.198938873711235,"TA",-1.54824663400502,"Typ",-0.925709800057813,"NA","Detchd",-0.162146279722087,"Unf",-1.0161905977199,-0.566275841672614,"TA","TA","Y",0.823519414274736,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","MnPrv","NA",-0.0918138264891371,"1","2008","WD","Normal",-1.11446751827452,-1.4202793479774,-1.5164663210415,0.0843341406079848,"FALSE","FALSE",TRUE,"Barato"
"18","1_story_PUD_1946_","RL",-0.633394600201883,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",0.41561929583735,"Gd","TA","PConc","Gd","Gd","Mn","Unf",-0.339286525648022,"Unf",-0.291669319640286,0.842544153042073,0.710800034111066,"GasA","Ex","Y","SBrkr",0.531304721553134,-0.774634557004699,-0.0991637380559907,-0.112483674309658,-0.825377178471893,-0.247287524019095,0.782632751072817,-0.75451328527069,-1.03620832783924,-0.198938873711235,"Gd",-0.278708566589818,"Typ",0.623629865303447,"Gd","Attchd",1.13757366368342,"RFn",0.30485717931597,0.0493966753531199,"TA","TA","Y",0.214847859278126,0.024735291722978,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"10","2007","WD","Normal",0.552744975020923,0.381519783423014,-0.270848379516639,-0.0848782780293453,"FALSE","FALSE",TRUE,"Barato"
"19","2_story_1946_","RL",0.103626374757687,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",2.59767844952064,"TA","TA","PConc","Gd","TA","No","Unf",0.794876956552837,"Unf",-0.291669319640286,0.0693117682430273,0.00213133960568477,"GasA","Ex","Y","SBrkr",-0.267244722412919,1.49738015003742,-0.0991637380559907,1.10004439515945,1.08932288395495,-0.247287524019095,0.782632751072817,1.23679514399648,0.174237877190049,-0.198938873711235,"Gd",0.99082950082538,"Typ",-0.925709800057813,"NA","Attchd",0.822490041039659,"RFn",0.30485717931597,0.800330578695113,"TA","TA","Y",3.86687718925779,-0.167220468413194,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","GdPrv","NA",-0.0918138264891371,"2","2009","WD","Normal",0.830871110113324,0.767093645009528,1.59757853277065,2.69145881294611,"FALSE","FALSE",TRUE,"Caro"
"20","1_story_1945_","RM",-1.29148832713845,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1Story",4,6,"1940_1950","1940_1950","Gable","CompShg","MetalSd","MetalSd","None",-0.567688373417399,"TA","Gd","CBlock","TA","TA","No","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.526780289702792,-0.699745003195172,"GasA","TA","Y","SBrkr",-1.05814033784256,-0.774634557004699,-0.0991637380559907,-1.97259718002422,-0.825377178471893,-0.247287524019095,-1.02333702424987,-0.75451328527069,-1.03620832783924,-0.198938873711235,"TA",-1.54824663400502,"Typ",-0.925709800057813,"NA","Attchd",-1.26493895897524,"Unf",-1.0161905977199,-1.18194835869835,"TA","TA","Y",-0.746212490716523,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"6","2010","WD","Normal",-2.65147175194251,-1.55855975718696,-1.5164663210415,-1.14402267616671,"FALSE","FALSE",TRUE,"Barato"
"21","PUD_multilevel","RM",-3.37369040555631,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",4,5,"1970_1980","1970_1980","Gable","CompShg","CemntBd","CmentBd","None",-0.567688373417399,"TA","TA","CBlock","Gd","TA","Gd","Unf",0.637890263911399,"Unf",-0.291669319640286,-3.02545084479508,-1.34501841512499,"GasA","TA","Y","SBrkr",-1.62197237335852,0.299747013776735,-0.0991637380559907,-1.11516216291819,1.08932288395495,-0.247287524019095,-1.02333702424987,-0.75451328527069,-1.03620832783924,-0.198938873711235,"TA",-0.913477600297417,"Typ",-0.925709800057813,"NA","BuiltIn",-0.162146279722087,"Unf",-1.0161905977199,-0.822806057100003,"TA","TA","Y",0.214847859278126,0.792558332267667,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","GdWo","NA",-0.0918138264891371,"11","2009","WD","Normal",-2.2069767023569,-1.6541834122056,-0.270848379516639,0.24101230601292,"FALSE","FALSE",TRUE,"Barato"
"22","2_story_1946_","RL",0.745786936260566,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,6,"1960_1970","1960_1970","Gable","CompShg","VinylSd","VinylSd","BrkFace",2.61425105068786,"TA","Gd","CBlock","Gd","TA","No","Unf",0.627611083392101,"Unf",-0.291669319640286,0.252807546470269,-0.362391535203793,"GasA","TA","Y","SBrkr",0.051664799937741,1.45784662903464,-0.0991637380559907,1.2587988062301,-0.825377178471893,-0.247287524019095,0.782632751072817,1.23679514399648,1.38468408221933,-0.198938873711235,"Gd",0.99082950082538,"Typ",0.623629865303447,"Gd","Attchd",-0.359073543874436,"Fin",-1.0161905977199,0.166001318729206,"TA","TA","Y",-0.746212490716523,0.364349328886975,-0.357875023281709,-0.101227031600664,4.14647858718454,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"6","2009","WD","Normal",0.395892147551868,0.71176943731545,0.35196059124579,0.886526347481254,"FALSE","FALSE",TRUE,"Barato"
"23","split_multi_level","RL",-0.0819193944674659,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,"1990_","1990_","Gable","CompShg","HdBoard","HdBoard","BrkFace",-0.446155964857823,"TA","TA","PConc","Gd","TA","No","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.170258468010285,-1.52161955944263,"GasA","Gd","Y","SBrkr",-0.912717595650655,0.783451270751926,-0.0991637380559907,0.1119900895125,-0.825377178471893,-0.247287524019095,0.782632751072817,1.23679514399648,0.174237877190049,-0.198938873711235,"TA",0.356060467117781,"Typ",0.623629865303447,"TA","BuiltIn",0.704333682548249,"Fin",0.30485717931597,-0.342394926390529,"TA","TA","Y",0.214847859278126,0.364349328886975,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","Shed",1.0813475991393,"5","2009","WD","Normal",-0.0814101727442458,-0.861080357389284,0.35196059124579,0.0592656341431952,"FALSE","FALSE",TRUE,"Barato"
"24","2_story_1946_","RL",0.573927569476448,"Pave","NA","IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.567688373417399,"Gd","TA","PConc","Gd","TA","Av","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.479550280971551,-0.842384388990185,"GasA","Ex","Y","SBrkr",-1.21887073710729,1.2625045252562,-0.0991637380559907,0.2859649932847,-0.825377178471893,-0.247287524019095,0.782632751072817,1.23679514399648,0.174237877190049,-0.198938873711235,"Gd",-0.278708566589818,"Typ",0.623629865303447,"Gd","BuiltIn",1.09818821085295,"Fin",0.30485717931597,-0.342394926390529,"TA","TA","Y",0.0546711342790177,-0.137688813007629,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"3","2009","WD","Normal",0.0294076682990825,-0.257275502732367,0.35196059124579,-0.279159203131465,"FALSE","FALSE",TRUE,"Barato"
