"","LotArea","GrLivArea","MSSubClass","2ndFlrSF","BedroomAbvGr","Neighborhood","GarageType","MasVnrArea","Total_porch_SF","FullBath","OverallCond","PavedDrive","YearBuilt","BldgType","1stFlrSF","BsmtUnfSF","BsmtQual","TotalBsmtSF","OverallQual","BsmtFinSF1","SaleCondition","GarageArea","FireplaceQu","SaleType","KitchenQual","SalePrice","GrupoPrecio"
"81",9.54688403461792,7.05012252026906,"1_story_1946_",0,3,"Crawfor","Attchd",0,36,1,8,"Y","1940_1950","1Fam",1152,6.99668148817654,"TA",1092,6,0,"Family",300,"Gd","WD","Gd",11.9735098722995,"Barato"
"82",9.52551600873689,7.34083555412327,"1_story_1946_",0,3,"CollgCr","Attchd",150,549,2,5,"Y","1990_","1Fam",1541,7.34083555412327,"Gd",1541,7,0,"Normal",843,"TA","WD","Gd",12.2307652581205,"Barato"
"83",9.19023970026918,6.79682371827486,"1_story_1946_",0,3,"CollgCr","Attchd",0,256,1,7,"Y","1970_1980","1Fam",894,0,"TA",894,5,6.79682371827486,"Abnorml",552,"NA","WD","TA",11.9177236840907,"Barato"
"84",8.97727273946428,7.24921505711439,"1_5_story_fin",371,3,"IDOTRR","NA",0,144,1,7,"N","1910_1920","1Fam",1035,5.76832099579377,"TA",319,6,0,"Normal",0,"NA","WD","Fa",11.4019939042629,"Barato"
"85",12.2795368390743,7.61923341622681,"1_story_1946_",0,3,"Timber","Attchd",0,0,2,5,"Y","1960_1970","1Fam",2036,4.39444915467244,"Gd",2136,7,7.12044437239249,"Normal",513,"Gd","WD","TA",12.8346813049525,"Caro"
"86",9.16962253869762,7.40367029001237,"2_story_1945_",809,3,"OldTown","Detchd",0,234,1,7,"Y","1920_1930","1Fam",832,6.5694814204143,"TA",728,7,2.83321334405622,"Normal",546,"Gd","WD","Ex",12.0895388292742,"Barato"
"87",9.4731660684291,7.76387128782022,"2_story_1946_",1200,4,"NWAmes","Attchd",278,483,2,7,"Y","1970_1980","1Fam",1153,5.03695260241363,"Gd",845,7,6.5410299991899,"Normal",484,"TA","WD","Ex",12.4684369099977,"Caro"
"88",9.00908061416198,6.96318998587024,"1_story_1946_",0,3,"NAmes","Attchd",0,0,1,6,"Y","1950_1960","1Fam",1056,5.35185813347607,"TA",1056,5,6.74170069465205,"Normal",308,"NA","WD","TA",11.8422292121128,"Barato"
"89",9.11997793189579,7.3375877435386,"1_story_1946_",0,3,"CollgCr","Attchd",113,266,2,5,"Y","1990_","1Fam",1536,6.58892647753352,"Gd",1536,7,6.69826805411541,"Normal",532,"NA","WD","Gd",12.273731294004,"Barato"
"90",9.42553239350277,7.10332206252611,"1_story_1946_",0,3,"NAmes","Attchd",176,234,1,7,"Y","1950_1960","1Fam",1215,6.44730586254121,"TA",1215,6,6.37331978957701,"Normal",297,"NA","WD","TA",11.9511803959014,"Barato"
"91",8.76966250811227,7.36391350140582,"1_5_story_fin",605,3,"BrkSide","Detchd",0,0,1,5,"Y","1930_1940","1Fam",972,6.880384082186,"TA",972,6,0,"Normal",312,"Gd","WD","Fa",11.8508252535826,"Barato"
"92",7.80343505695217,7.39449310721904,"2_story_PUD_1946",862,2,"NridgHt","BuiltIn",106,27,2,5,"Y","1990_","Twnhs",764,5.25749537202778,"Gd",764,7,6.35262939631957,"Normal",474,"NA","WD","Gd",11.9447078813958,"Barato"
"93",8.96456770260161,7.53369370984863,"1_story_PUD_1946_",0,2,"NridgHt","Attchd",362,264,2,5,"Y","1990_","TwnhsE",1869,7.53369370984863,"Ex",1869,9,0,"Partial",617,"Gd","New","Ex",12.6699984672658,"Caro"
"94",9.03610602536485,7.37525577800975,"1_5_story_fin",403,2,"SWISU","Attchd",0,108,1,5,"Y","1930_1940","1Fam",1192,6.31535800152233,"TA",940,6,5.96357934361845,"Normal",240,"Gd","WD","TA",11.8493977015914,"Barato"
"95",7.42714413340862,6.89568269774787,"2_story_PUD_1946",504,2,"BrDale","Detchd",510,250,1,8,"Y","1970_1980","Twnhs",483,5.77455154554441,"TA",483,6,5.09375020080676,"Normal",264,"NA","WD","Gd",11.6784399034478,"Barato"
"96",9.12161844191538,7.26682734752059,"split_multi_level",0,3,"NAmes","Basment",305,174,1,5,"Y","1960_1970","1Fam",1431,6.59167373200866,"Gd",1099,6,5.91889385427315,"Normal",296,"Gd","WD","TA",12.0137007528827,"Barato"
"97",9.00233170824624,7.41758040241454,"2_story_1946_",711,3,"Gilbert","Attchd",0,140,2,5,"Y","1990_","1Fam",953,6.86066367144829,"Gd",953,6,0,"Normal",460,"TA","WD","TA",12.0575726372117,"Barato"
"98",9.74806105920482,7.37086016653672,"1_5_story_fin",468,4,"ClearCr","Detchd",0,59,2,4,"N","1950_1960","1Fam",1120,0,"NA",0,4,0,"Normal",680,"Gd","WD","TA",11.8088137739691,"Barato"
"99",8.87849740373863,6.62406522779989,"1_story_PUD_1946_",0,2,"SawyerW","Attchd",0,443,1,5,"Y","1980_1990","TwnhsE",752,0,"Gd",744,6,6.43615036836943,"Normal",264,"NA","WD","TA",11.7360690162844,"Barato"
"100",9.21243817005833,6.80793494369993,"1_story_1945_",0,1,"Edwards","NA",0,0,0,1,"Y","1920_1930","1Fam",904,5.8111409929767,"Fa",683,1,5.86078622346587,"Normal",0,"NA","WD","Fa",11.0186291431554,"Barato"
"101",8.88197518424887,7.17165682276851,"1_story_1946_",0,2,"Somerst","Attchd",0,337,2,5,"Y","1990_","1Fam",1301,7.16549347506085,"Gd",1293,7,0,"Partial",572,"Gd","New","Gd",12.1428665696264,"Barato"
"102",8.88197518424887,7.02642680869964,"split_multi_level",0,3,"Edwards","Detchd",255,296,1,6,"Y","1970_1980","1Fam",1125,6.01859321449623,"TA",1041,6,6.44888939414686,"Abnorml",352,"Fa","WD","TA",11.7360690162844,"Barato"
"103",9.43148192061972,7.75491027202143,"2_story_1946_",590,3,"NridgHt","BuiltIn",272,330,2,5,"Y","1990_","1Fam",1742,5.99893656194668,"Ex",1682,10,7.15539630189673,"Partial",846,"Ex","New","Ex",12.9621946252515,"Caro"
"104",9.41001056710475,7.58171964012531,"2_story_1946_",1157,3,"Mitchel","BuiltIn",0,317,2,5,"Y","1990_","1Fam",804,4.74493212836325,"Ex",804,6,6.53813982376767,"Normal",560,"TA","WD","Gd",12.2783933071098,"Barato"
"105",8.91556654571064,6.67076632084587,"1_story_1945_",0,2,"BrkSide","NA",0,0,1,5,"Y","1940_1950","1Fam",788,6.25958146406492,"TA",788,4,5.58724865840025,"Abnorml",0,"TA","WD","TA",11.5129254649702,"Barato"
"106",9.101417964752,6.98286275146894,"1_story_1945_",0,2,"IDOTRR","Detchd",0,0,1,2,"N","1910_1920","1Fam",1077,6.86901445066571,"Fa",961,5,0,"Abnorml",338,"NA","WD","TA",11.1124478983731,"Barato"
"107",9.00282407654767,7.34665516317654,"2_story_1946_",438,2,"Somerst","Attchd",100,168,2,5,"Y","1990_","1Fam",1112,5.63835466933375,"Gd",1092,7,6.70073110954781,"Normal",438,"NA","WD","Gd",12.3925522124728,"Barato"
"108",9.23024103368252,6.51174532964473,"1_story_1945_",0,2,"Sawyer","Detchd",0,168,1,8,"N","1930_1940","1Fam",672,6.51174532964473,"TA",672,5,0,"Normal",240,"NA","WD","TA",11.5898865061064,"Barato"
"109",9.24619002486988,7.36073990305828,"2_story_1946_",766,3,"Gilbert","BuiltIn",0,40,2,5,"Y","1990_","1Fam",806,6.69332366826995,"Gd",806,6,0,"Normal",373,"TA","WD","TA",12.0317192583854,"Barato"
