"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_SF","hasPool","hasBasement","hasFirePlaces","has2ndFloor","GrupoPrecio"
"11","1_story_1946_","RL",0.486808125319868,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,"1960_1990","1960_1990","Hip","CompShg","HdBoard","HdBoard","None",-0.575875420608218,"TA","TA","CBlock","TA","TA","No","Unf",0.86598304841896,"Unf",-0.290879674684709,-0.398961595577056,-0.0189431385141661,"GasA","Ex","Y","SBrkr",-0.312042441858939,-0.778269195545588,-0.0984276245245387,-0.988306139075803,1.10077061398674,-0.246529907987405,-1.02571523109113,-0.754165353358913,0.17332873664868,-0.199383468790491,"TA",-0.92700135925642,"Typ",-0.924344546974333,"NA","Detchd",-0.479338783219031,"Unf",-1.02040882530761,-0.416963449846,"TA","TA","Y",-0.751725521748859,-0.72252132654411,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","NA","NA",-0.0952928156623206,"2","2008","WD","Normal",-1.04366735941137,-0.525289387414912,-0.266407479506889,-1.17642443189249,"False","True","False","False","Barato"
"12","2_story_1946_","RL",0.614204268596641,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,"1990_","1990_","Hip","CompShg","WdShing","Wd Shng","Stone",1.067307517061,"Ex","TA","PConc","Ex","TA","No","Unf",0.898376564350779,"Unf",-0.290879674684709,-0.24939417385385,0.313648967668519,"GasA","Ex","Y","SBrkr",0.0783177378073065,1.90406942280005,-0.0984276245245387,1.57689209939571,1.10077061398674,-0.246529907987405,2.61955138976671,-0.754165353358913,1.39607560090871,-0.199383468790491,"Ex",2.98180404646813,"Typ",2.20392739043292,"Gd","BuiltIn",1.09749563723022,"Fin",1.63871392126653,1.24787243624682,"TA","TA","Y",0.446117203092127,-0.394229344370944,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","NA","NA",-0.0952928156623206,"7","2006","New","Partial",2.54308910141699,1.24107823262048,2.26238799049617,-0.0758683134148878,"False","True","True","True","Caro"
"13","1_story_1946_","RL",0.384780692449417,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",1.18221541480011,"Gd","TA","PConc","Gd","TA","Av","Unf",-1.41741557476458,"Unf",-0.290879674684709,0.901723453476119,1.09955179635205,"GasA","Ex","Y","SBrkr",0.936010526933142,-0.778269195545588,-0.0984276245245387,0.16715743983535,-0.824834196561682,-0.246529907987405,0.796918079337789,-0.754165353358913,0.17332873664868,-0.199383468790491,"Gd",0.375933775985096,"Typ",0.639791421729293,"Gd","Attchd",1.13691649774146,"RFn",1.63871392126653,1.73975576622879,"TA","TA","Y",0.552048872635888,-0.206633925986277,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","NA","NA",-0.0952928156623206,"8","2007","New","Partial",1.77240696310186,0.704918526286469,-0.266407479506889,0.0879049185014214,"False","True","True","False","Caro"
"14","1_story_1946_","RL",0.43531691193107,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,"1930_1960","1930_1960","Hip","CompShg","MetalSd","MetalSd","BrkFace",0.642148295426308,"TA","TA","CBlock","TA","TA","No","Unf",0.795023671751888,"Unf",-0.290879674684709,0.331529165641493,0.505813295685182,"GasA","TA","Y","SBrkr",0.273497827640429,-0.778269195545588,-0.0984276245245387,-0.394023642100345,1.10077061398674,-0.246529907987405,-1.02571523109113,1.23618541101033,-1.04941812761135,-0.199383468790491,"TA",-0.92700135925642,"Typ",0.639791421729293,"Fa","Attchd",-0.676443085775187,"RFn",-1.02040882530761,-0.568312166763529,"TA","TA","Y",-0.751725521748859,2.60729734978372,2.50610307808221,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","GdWo","NA",-0.0952928156623206,"5","2008","WD","Normal",-0.338790138517601,0.107480564475116,0.365791387993876,1.37188705672529,"False","True","True","False","Barato"
"15","1_5_story_unf","RM",-0.742279295393628,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf",7,8,"1900_1930","1990_","Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.575875420608218,"TA","TA","BrkTil","TA","TA","No","Unf",-1.41741557476458,"Unf",-0.290879674684709,0.585371160238234,-0.5313813465586,"GasA","Ex","Y","FuseA",-0.823359296914725,-0.778269195545588,-0.0984276245245387,-1.61667987727181,-0.824834196561682,-0.246529907987405,-1.02571523109113,-0.754165353358913,-1.04941812761135,-0.199383468790491,"TA",-0.92700135925642,"Typ",-0.924344546974333,"NA","Detchd",0.545603590072985,"Unf",0.309152547979458,0.491128851659174,"TA","TA","Y",-0.360593203433435,1.02836924504611,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","GdPrv","NA",-0.0952928156623206,"7","2007","WD","Normal",-0.97367545091099,-1.23851090408017,-1.53080521450842,-0.128275747628107,"False","True","False","False","Barato"
"16","1_story_1946_","RL",0.494239680724295,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,"1960_1990","1960_1990","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",0.458295659043738,"TA","TA","CBlock","TA","TA","No","Unf",0.715489782993193,"Unf",-0.290879674684709,0.223905687017453,-0.107634366829549,"GasA","Ex","Y","SBrkr",-0.411006994450381,-0.778269195545588,-0.0984276245245387,-1.10065950041615,1.10077061398674,-0.246529907987405,-1.02571523109113,-0.754165353358913,-1.04941812761135,-0.199383468790491,"TA",-0.92700135925642,"Typ",0.639791421729293,"TA","Attchd",-0.282234480662874,"Fin",0.309152547979458,0.037082700906587,"TA","TA","Y",-0.751725521748859,-0.72252132654411,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","NA","Shed",1.30877689079727,"3","2010","WD","Normal",-0.53023064069991,-0.644931197869015,-0.266407479506889,-1.17642443189249,"False","True","True","False","Barato"
"17","duplex_all_style_age","RL",0.411148323989335,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",4,5,"1960_1990","1960_1990","Gable","CompShg","MetalSd","MetalSd","None",-0.575875420608218,"TA","TA","Slab","NA","NA","NA","NA",-1.41741557476458,"NA",-0.290879674684709,-3.05229261483024,-2.58113417873634,"GasA","TA","Y","SBrkr",0.391705487680208,-0.778269195545588,-0.0984276245245387,-0.286391122207566,-0.824834196561682,-0.246529907987405,0.796918079337789,-0.754165353358913,-1.04941812761135,4.35707847768512,"TA",-0.275533791635662,"Typ",-0.924344546974333,"NA","CarPort",-0.400497062196568,"Unf",0.309152547979458,0.207350007438807,"TA","TA","Y",-0.751725521748859,-0.72252132654411,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","NA","Shed",0.907614117523104,"10","2006","WD","Normal",-2.37560529614867,-2.13195651753416,-0.266407479506889,-1.17642443189249,"False","False","False","False","Barato"
"18","1_story_1946_","RL",0.89584268587676,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",5,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.575875420608218,"TA","TA","PConc","TA","TA","No","Unf",0.752722087683374,"Unf",-0.290879674684709,0.274653550215847,0.163366608578565,"GasA","Ex","Y","SBrkr",-0.108615305976529,-0.778269195545588,-0.0984276245245387,-0.769077157909468,1.10077061398674,-0.246529907987405,-1.02571523109113,1.23618541101033,0.17332873664868,-0.199383468790491,"Gd",-0.275533791635662,"Typ",-0.924344546974333,"NA","Detchd",1.05807477671899,"Unf",0.309152547979458,0.491128851659174,"TA","TA","Y",-0.751725521748859,0.872039729725554,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","NA","NA",-0.0952928156623206,"6","2008","WD","Normal",-0.2924545161569,-0.291850383795415,0.365791387993876,-0.508229645673944,"False","True","False","False","Barato"
"19","1_story_1946_","RL",-0.312544500703964,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,"1930_1960","1960_1990","Hip","CompShg","BrkFace","Plywood","None",-0.575875420608218,"TA","TA","CBlock","TA","TA","No","Unf",0.669640349754673,"Unf",-0.290879674684709,0.33669552622018,-0.0460432360549775,"GasA","TA","Y","SBrkr",0.509913147719986,-0.778269195545588,-0.0984276245245387,-0.18226943492988,-0.824834196561682,-0.246529907987405,-1.02571523109113,-0.754165353358913,0.17332873664868,-0.199383468790491,"TA",-0.275533791635662,"Min1",-0.924344546974333,"NA","Attchd",-0.75528480679765,"Unf",-1.02040882530761,-0.84263171617655,"TA","TA","Y",-0.751725521748859,-0.72252132654411,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","MnPrv","NA",-0.0952928156623206,"5","2009","COD","Abnorml",-0.784531849914385,-0.084884458172013,-1.53080521450842,-1.17642443189249,"False","True","False","False","Barato"
"20","2_story_1946_","RL",0.971637401650105,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",1.6073746364348,"Gd","TA","PConc","Ex","TA","Av","Unf",-1.41741557476458,"Unf",-0.290879674684709,0.764023751391388,0.271766998741811,"GasA","Ex","Y","SBrkr",0.0123413694130115,2.08257882297016,-0.0984276245245387,1.64750479637949,-0.824834196561682,-0.246529907987405,2.61955138976671,1.23618541101033,1.39607560090871,-0.199383468790491,"Gd",1.67886891122661,"Typ",0.639791421729293,"Gd","BuiltIn",1.09749563723022,"RFn",1.63871392126653,1.80124118247653,"TA","TA","Y",1.20393606982826,1.68495320939244,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","NA","NA",-0.0952928156623206,"11","2006","New","Partial",2.32786624822853,1.27488062719477,1.63018912299541,1.40464170310855,"False","True","True","True","Caro"
"21","1_5_story_unf","RM",-0.342625867085779,"Pave","Grvl","Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Unf",7,7,"1900_1930","1930_1960","Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.575875420608218,"TA","TA","PConc","TA","TA","No","Unf",-1.41741557476458,"Unf",-0.290879674684709,0.441111949446645,-1.01179216660026,"GasA","Ex","Y","FuseF",-0.125109398075103,-0.778269195545588,-0.0984276245245387,-0.786302263596521,-0.824834196561682,-0.246529907987405,-1.02571523109113,-0.754165353358913,0.17332873664868,-0.199383468790491,"Gd",-0.275533791635662,"Typ",0.639791421729293,"Gd","Attchd",-1.85906890111213,"Unf",-1.02040882530761,-0.908846779827969,"TA","TA","N",-0.751725521748859,-0.72252132654411,2.97950507625939,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","GdPrv","NA",-0.0952928156623206,"6","2007","WD","Normal",-0.774013264260489,-1.12169806970671,-1.53080521450842,0.16651606982125,"False","True","True","False","Barato"
"22","1_story_1946_","RL",0.203161766873188,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","BrkFace",1.03858054262622,"Gd","TA","PConc","Gd","TA","No","Unf",-1.41741557476458,"Unf",-0.290879674684709,0.995497861882431,1.7967633967202,"GasA","Ex","Y","SBrkr",1.76346414721159,-0.778269195545588,-0.0984276245245387,0.752753827516546,-0.824834196561682,-0.246529907987405,0.796918079337789,-0.754165353358913,0.17332873664868,-0.199383468790491,"Gd",0.375933775985096,"Typ",0.639791421729293,"Gd","Attchd",0.97923305569653,"RFn",0.309152547979458,0.292483660704917,"TA","TA","Y",0.641683362249839,1.76311796705272,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","NA","NA",-0.0952928156623206,"9","2008","WD","Normal",1.05889814739412,1.31120339948165,-0.266407479506889,0.985382229402796,"False","True","True","False","Caro"
"23","1_story_PUD_1946_","RM",-1.49628766762498,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","1Story",5,7,"1960_1990","1960_1990","Gable","CompShg","CemntBd","CmentBd","None",-0.575875420608218,"TA","TA","PConc","Gd","TA","No","Unf",0.840651335983461,"Unf",-0.290879674684709,-0.183661589517857,-0.0189431385141661,"GasA","TA","Y","SBrkr",-0.257062134863693,-0.778269195545588,-0.0984276245245387,-0.927554952588394,1.10077061398674,-0.246529907987405,-1.02571523109113,-0.754165353358913,0.17332873664868,-0.199383468790491,"TA",-0.275533791635662,"Typ",0.639791421729293,"TA","Attchd",-0.0457093175954855,"Unf",0.309152547979458,0.472210262044483,"TA","TA","Y",0.0631334747416078,0.997103341981998,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","NA","NA",-0.0952928156623206,"6","2007","WD","Normal",-1.03237832875585,-0.492790126630482,-0.266407479506889,0.199270716204512,"False","True","True","False","Barato"
"24","1_story_1946_","RL",-0.135901545996165,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,8,"1960_1990","1990_","Gable","CompShg","Plywood","Plywood","None",-0.575875420608218,"TA","Gd","CBlock","TA","TA","Mn","ALQ",0.34010976408663,"ALQ",3.89297444205628,-0.173002843842446,0.030329766105491,"GasA","Ex","Y","SBrkr",-0.257062134863693,-0.778269195545588,-0.0984276245245387,-0.927554952588394,1.10077061398674,-0.246529907987405,-1.02571523109113,-0.754165353358913,0.17332873664868,-0.199383468790491,"Gd",-0.275533791635662,"Typ",0.639791421729293,"TA","Attchd",-0.361076201685336,"Unf",-1.02040882530761,-0.956143253864697,"TA","TA","Y",2.55660200400244,0.684444311340888,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","MnPrv","NA",-0.0952928156623206,"5","2010","WD","Normal",-0.409412238168499,-0.460598920346271,-0.266407479506889,2.07283648932709,"False","True","True","False","Barato"
"25","1_story_1946_","RL",0.973782420515172,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",3.10117730704318,"Gd","TA","PConc","Gd","TA","No","Unf",-1.41741557476458,"Unf",-0.290879674684709,0.927166286097438,1.27693425298282,"GasA","Ex","Y","SBrkr",1.22740615400794,-0.778269195545588,-0.0984276245245387,0.3858424776697,-0.824834196561682,-0.246529907987405,0.796918079337789,-0.754165353358913,0.17332873664868,-0.199383468790491,"Gd",0.375933775985096,"Typ",0.639791421729293,"Gd","Attchd",1.17633735825269,"RFn",1.63871392126653,1.97623813641243,"TA","TA","Y",-0.751725521748859,0.152923959251,-0.366957324648225,-0.101954985885766,-0.28737862897373,-0.0588720094563329,"NA","NA","NA",-0.0952928156623206,"7","2009","WD","Normal",1.45521425136646,0.901435524331744,-0.266407479506889,-0.809572392399953,"False","True","True","False","Caro"
